smiles,conductivity,mw,salt smiles,molality,temperature
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-10.357013,32100,,,-19.581395
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-9.107468,32100,,,-9.813953
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-7.972678,32100,,,0.387597
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-7.169399,32100,,,10.155039
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.36612,32100,,,20.790698
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.034608,32100,,,24.697674
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.741348,32100,,,30.341085
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.24408,32100,,,40.542636
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.619308,32100,,,49.224806
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.351548,32100,,,60.728682
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.032787,32100,,,70.27907
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.765027,32100,,,79.612403
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.612022,32100,,,89.596899
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.54827,32100,,,95.24031
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-10.24359,25300,,,-19.548989
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-9.294872,25300,,,-9.533437
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-8.294872,25300,,,0.482115
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-7.358974,25300,,,10.062208
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.602564,25300,,,20.29549
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.25641,25300,,,25.738725
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.487179,25300,,,30.093313
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.076923,25300,,,40.108865
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.602564,25300,,,50.559876
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.102564,25300,,,60.575428
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.012821,25300,,,65.365474
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.807692,25300,,,69.720062
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.74359,25300,,,74.510109
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.576923,25300,,,79.300156
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.525641,25300,,,85.396579
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.397436,25300,,,89.751166
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.371795,25300,,,94.758942
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-9.693431,12400,,,-20.637636
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-8.786496,12400,,,-10.622084
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-7.636861,12400,,,-0.606532
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.934307,12400,,,10.062208
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.218978,12400,,,19.860031
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.912409,12400,,,24.432348
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.720803,12400,,,29.222395
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.133212,12400,,,39.891135
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.583942,12400,,,49.03577
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.136861,12400,,,58.833593
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.881387,12400,,,64.712286
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.715328,12400,,,68.631415
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.357664,12400,,,80.171073
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.229927,12400,,,89.968896
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.114964,12400,,,94.541213
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-8.023679,24200,,,-19.782609
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-7.105647,24200,,,-10
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.455373,24200,,,0.217391
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.779599,24200,,,10.652174
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.23133,24200,,,20
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.129326,24200,,,25
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.001821,24200,,,29.782609
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.708561,24200,,,40
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.40255,24200,,,49.565217
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.032787,24200,,,59.782609
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.803279,24200,,,70
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.586521,24200,,,78.913043
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.433515,24200,,,89.782609
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.331512,24200,,,95
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-7.338208,18300,,,-19.565217
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.634369,18300,,,-10
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-6.058501,18300,,,-0.434783
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.687386,18300,,,9.782609
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.252285,18300,,,19.782609
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-5.09872,18300,,,24.565217
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.906764,18300,,,30.217391
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.586837,18300,,,40.217391
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-4.318099,18300,,,49.782609
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.972578,18300,,,60
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.74223,18300,,,70.217391
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.588665,18300,,,78.695652
[Cu]CC(C1=CC=C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)C=C1)C(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)CC(C(OCCOCCOCCOCCOCCOCCOCCOCCOC)=O)C[Au],-3.345521,18300,,,95
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-10.881671,,,,99.84890749
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-11.351508,,,,90.13562788
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-11.699536,,,,79.58916068
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-12.134571,,,,70.10641872
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-12.447796,,,,60.085029
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-12.517401,,,,49.66098642
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-12.534803,,,,39.99949162
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-12.62181,,,,30.16495952
[Cu]CC1C(=O)O[B-](OC2(=O))(OC2(=O))OC(=O)C(C1)[Au],-12.848028,,,,20.12792336
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-4.982343,,,,80.44353574
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-5.219904,,,,70.4949735
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-5.547352,,,,60.00243156
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-5.784912,,,,49.36707809
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-6.028892,,,,39.80809241
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-6.311396,,,,29.89903697
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-6.46549,,,,24.71460862
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-4.988764,,,,80.1382302
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-5.162119,,,,70.20659918
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-5.373997,,,,60.07026059
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-5.540931,,,,49.87631728
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-5.746388,,,,40.22755508
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-5.958266,,,,30.63027208
[Cu][Al-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-6.086677,,,,24.98590525
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-4.314607,,,,80.74936942
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-4.500803,,,,70.71157233
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-4.725522,,,,60.13811725
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-4.995185,,,,50.06769682
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-5.335474,,,,40.28757013
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-5.701445,,,,30.57389797
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCC[Au],-5.932584,,,,25.14892058
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-4.109149,,,,80.74936942
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-4.250401,,,,70.63934239
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-4.404494,,,,60.40982045
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-4.616372,,,,50.32322256
[Cu][B-](O[Ca])(O[Ca])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OOCCOCCOCCOCCOCCOCCOCC[Au],-4.783307,,,,40.34760817
